State,First_vaccine_date,Full,Before,first_week,first_second_week,before_last_game,second_seven_week,second_second_week,After,RMSE
RWA,2021-02-22,-3.8219422747911356,-21.77381661836629,-17.46054623385683,8.328190346178612,35.211323342907384,47.28030115909417,37.55983216105243,17.375396544400765,257.32993908313045
SAU,2021-01-13,18.550172483302052,0.05222818585263704,-8.533168147391153,9.48035026200804,34.10048700090477,68.36237212604279,151.4702395843566,256.94990165182105,312.6283266611533
SDN,2021-03-17,-3.8114028031919767,-23.544851825309983,27.114459989743246,142.13810110529565,244.89982893337628,-65.06211702887248,-105.6350282879875,44.544613160828014,10.575994485588605
SEN,2021-03-01,-26.44376897008216,-53.711962164443726,-49.00283046262926,-35.218145332950314,-21.094502887259203,45.7685354293215,234.8452713167496,333.41192757164373,332.8226128820812
SGP,2021-01-06,-84.64324333131039,-85.06920518058148,-90.40479111201486,-86.59438101722013,-79.3757335227265,-72.02300466704142,-81.01165209887039,-87.63451296963659,82.75051184829779
SLE,2021-03-21,30.838029378347077,11.863350280817958,50.010179797420854,111.96237669802353,100.72352134890711,117.56471949031535,212.1795790441728,165.19159901750123,5.106875250998955
SLV,2021-02-24,22.471013380475892,6.288964301681382,1.8796490075905656,53.756173898935,18.58641684773573,26.71121448725078,40.31388524108744,116.53213265963957,104.355959734768
SMR,2021-03-06,-95.9808409498263,-94.26206963851821,-95.87620954816988,-96.16547092259685,-96.84360285010278,-95.66065410592182,-96.21145183380058,-96.42766563211894,4.582695978225356
SOM,2021-04-24,-81.30070512618329,-33.9105718566495,-75.99149027989094,-87.25720809476297,-89.09493969143033,-87.12750226503867,-90.7860478961139,-91.02001997841674,40.91701705994952
SRB,2021-01-15,-71.56657307910751,-8.54803350485282,-34.55107813472304,-55.15932981757382,-69.94856559229589,-78.96482916630686,-86.63231497215645,-90.21259965498413,772.5289602759167
STP,2021-03-22,-74.31315562243131,-21.192123387436947,-81.1298513757011,-93.00740569588991,-90.40193583513073,-91.66658145729821,-93.17619840147206,-93.89752138598445,3.7902126423066704
SUR,2021-03-01,6.0035980334701655,15.11983476648751,43.896840750162305,39.3485242073886,22.122579532537937,-0.2732702247112002,-36.487467955364075,-52.91733313101508,36.65139566015485
SVK,2021-01-10,-190.5185072889436,-210.01106419533255,-199.92361255275557,-193.17514954373908,-190.0574102665144,-186.60681767190505,-174.88997862903506,-167.60005104039791,108.73357232716337
SVN,2021-01-03,-145.8451780820179,-131.5988112464842,-173.88682649898578,-171.55859063923012,-166.62507134512737,-150.014885922539,-135.74919065523858,-129.68981586726315,249.67392748410634
SWE,2021-01-10,-116.82968410400973,-69.6278847785526,-125.72614220219349,-129.62650605440498,-127.69083554734348,-125.88725205633034,-128.54935343415016,-132.06969692395523,814.8017649075025
SWZ,2021-04-06,-98.47512975623012,-85.09553780757929,-94.81184135632648,-102.02055045415703,-107.0653095233729,-103.73300885135706,-97.07526534727157,-95.13306608253687,483.4862595944901
SYC,2021-01-16,27.293344562767597,9.91863409439821,69.75041615830212,64.4165968798901,56.960579872232756,29.770456756112917,19.90476776248478,22.675354953842806,23.632994015472395
SYR,2021-03-08,-0.1702021263394754,61.484908380094694,67.12293536288007,73.70006350411029,57.547888248230464,-4.932519794660204,-37.8352475250478,-44.4187502911466,18.25639495911717
TCA,2021-01-17,-95.31887127877141,-90.7691287179664,-93.58243711214782,-95.57045425624302,-97.2938362354894,-97.03168738095104,-96.73708926023333,,4.1863710091251995
TCD,2021-06-17,-343.0545533797733,-338.41487831839845,-345.0530658832472,-323.35435680846194,-286.4585683404225,-380.5120026289483,-393.0496284726659,-356.0270050654662,2.455503266196378
TGO,2021-03-16,-62.59860769835791,-21.747793171878502,-54.21381212915042,-64.33436230478868,-66.05574389410575,-73.50316297368995,-76.9969672459663,-75.95946570035446,99.39265524044517
THA,2021-03-06,-28.051062599195177,-20.204604041662755,-35.45606565064895,-39.087316188175095,-37.74419945491003,-32.70266979230011,-16.885017060333453,-5.595353497269604,5205.184750057467
TJK,2021-06-21,25.230292517300327,-23.56017112364745,-23.874028022873297,35.58360374995748,53.73278596911051,75.90953324994982,118.44213617119237,164.82998341479376,33.97400164611199
TLS,2021-04-21,-49.529955183526496,17.54097049651114,-23.437197744532767,-19.145973815099996,-45.91420406655673,-64.63517677508882,-78.47129137262165,-74.65937873160836,106.42186506573292
TTO,2021-02-22,-49.989494317206706,-35.672236870223145,-61.714654674403924,-43.455088822306784,-62.55923377206229,-74.2937272631122,-51.51601134088439,-46.59388872633654,107.0051355420832
TUN,2021-03-19,83.51941924039296,20.578216007709344,129.2756999477139,198.8476451625475,294.36557940378856,318.96111643424945,92.28316612996093,29.322081878632293,4164.04774859548
TUR,2021-01-20,-12.680868832139709,1.2837258837041061,-31.73481707840092,-31.42681755194394,-23.872080962238368,-5.079390556719169,7.2925696491376435,11.321119449513539,3984.305799509706
UGA,2021-03-16,22.979955336488175,94.48256908410734,230.5322707597922,304.8940000221278,376.8046462791347,-54.54806439636493,-51.85739908632352,415.6979969610564,961.9765525230198
UKR,2021-03-03,-44.95590364917213,-13.968625880414558,-81.03333845424137,-86.59573705392548,-95.10548727678609,-63.99118049800874,-14.168082602968473,-13.15097243176488,465.03068948529756
URY,2021-03-06,291.0245792887057,113.5495610239473,511.8825951549927,791.720589305713,873.196910806814,728.3235015514924,457.5280071321962,781.245815125315,760.0653456968786
USA,2020-12-20,-82.49677490636994,-66.5008913258862,-80.14609076088288,-84.6257460852849,-86.31752756141469,-87.16807721234989,-87.60391624371388,-87.81044214486946,86155.29796870098
UZB,2021-04-07,-6.411509652541178,2.1200165092661756,-15.785494176419235,-13.916311852726485,0.9467659821205966,-4.467011896144593,-13.468405026722888,-2.357631955453263,91.18357145584358
VCT,2021-03-24,37.203538186373294,95.23655036886844,42.99409116135884,386.22432747351587,204.7885197471029,1.8599855557541856,-366.84932526665875,-77.79189034341543,2.869343163085434
VEN,2021-02-24,3.9008114210957623,2.093456117945083,6.260285749925693,15.604898741009118,12.52831834221356,9.404000144224359,-6.213208852924996,-17.58393811197925,91.00206916425319
VGB,2021-05-28,274.224937644488,39.94282322630335,582.6516940931398,2717.641417501829,4175.829060078577,6302.875544606848,12947.77232703939,,147.78438197325798
VNM,2021-03-14,-76.6397433012923,-62.51723566188705,-78.13768757128521,-80.19744620802354,-83.88511517986608,-83.4829827499261,-78.21318900690952,-78.12496336361356,6320.997113913968
YEM,2021-05-16,-72.97573900121925,-20.87119616215276,-46.69782491928747,-67.07661805558776,-75.30689551959789,-80.96563380754596,-86.99265187284473,-88.5085328611829,15.460971742975588
ZAF,2021-02-23,132.7537718271815,51.040258624616655,147.9685766638918,199.43121385661732,244.92737798094487,222.37672390597095,209.25632541675543,242.01581460813352,18984.80204473378
ZMB,2021-04-21,-42.816048539225946,-13.364492726520888,-89.9568679829198,-149.84046113243005,-167.19130384175696,-154.57670377542624,9.596668826565569,210.03505132078723,487.4738534963757
ZWE,2021-02-25,-8.968097297040938,-39.64898813036584,-30.21303471049815,7.642615936524538,89.09496256244137,135.01161022891245,251.3183983082305,335.4563722604708,696.8371002260211
